label	slug	kind	name	file	line	propish	description
L5_ThermodynamicClosure	thermo	def	weylSign	lean/InfoGeometry/Canonical/FormalPrimeRootSystem.lean	56	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	rootThermalVariable	lean/InfoGeometry/Canonical/FormalPrimeRootSystem.lean	61	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	weylDenominatorProduct	lean/InfoGeometry/Canonical/FormalPrimeRootSystem.lean	66	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	weylAlternatingSum	lean/InfoGeometry/Canonical/FormalPrimeRootSystem.lean	71	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	finite_prime_weyl_denominator	lean/InfoGeometry/Canonical/FormalPrimeRootSystem.lean	81	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	finite_denominator_identity	lean/InfoGeometry/Canonical/FormalPrimeRootSystem.lean	89	true	thermodynamic/free-energy/closure substrate
L3_Krein	krein	def	GeneralizedMetricSeed.plusProjector	lean/InfoGeometry/Canonical/GeneralizedMetricCore.lean	54	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	GeneralizedMetricSeed.minusProjector	lean/InfoGeometry/Canonical/GeneralizedMetricCore.lean	59	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	tomitaGeneralizedMetricSeed	lean/InfoGeometry/Canonical/GeneralizedMetricCore.lean	416	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	PolarizedRelativeModularPair.toGeneralizedMetricWitness	lean/InfoGeometry/Canonical/GeneralizedMetricPolarizedBridge.lean	53	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	PolarizedRecompositionData.toGeneralizedMetricWitness	lean/InfoGeometry/Canonical/GeneralizedMetricRecompositionBridge.lean	44	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	PolarizedRecompositionData.plusMetricTransportLift	lean/InfoGeometry/Canonical/GeneralizedMetricRecompositionBridge.lean	51	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	PolarizedRecompositionData.minusMetricTransportLift	lean/InfoGeometry/Canonical/GeneralizedMetricRecompositionBridge.lean	57	false	Krein/doubled-geometry substrate
L1_Projective	projective	def	PolarizedRecompositionData.generalizedMetricTwistShadow	lean/InfoGeometry/Canonical/GeneralizedMetricRecompositionBridge.lean	135	false	projection/support/compression substrate
L1_Projective	projective	def	PolarizedRecompositionData.generalizedMetricPotentialShadow	lean/InfoGeometry/Canonical/GeneralizedMetricRecompositionBridge.lean	141	false	projection/support/compression substrate
L4_ModularTransport	transport	theorem	activeApex_decomposition_of_commute	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	33	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	activeApex_decomposition_projector_form_of_commute	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	52	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	global_active_apex_decomposition	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	70	true	modular/transport/flow substrate
L3_Krein	krein	theorem	chiralRangeDomain_decomposition	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	87	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	chiral_range_domain_decomposition	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	97	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	chiralHalfGap_decomposition	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	107	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	chiralKKT_commutator_halfGap_closure	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	118	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	chiralKKT_commutator_geometric_closure	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	129	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	singular_polar_surrogate_closure	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	141	true	Krein/doubled-geometry substrate
L4_ModularTransport	transport	theorem	supergraded_supercharge_closure	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	153	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	singularPolarKAN_replacement_of_commute	lean/InfoGeometry/Canonical/GlobalChiralDecomposition.lean	169	true	modular/transport/flow substrate
L5_ThermodynamicClosure	thermo	def	fockNumberGauge	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	27	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	fockNumberGauge_zero	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	41	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	fockNumberGauge_add	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	50	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	grandCanonicalFockGenerator_eq_hamiltonian_sub_fockNumberGauge	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	64	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	fockNumberGauge_is_mu_times_numberOperator	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	75	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	structure	FiniteFockChemicalPotentialAffineBridge	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	96	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	finiteFockChemicalPotentialAffineBridge	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	124	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	firstQuantizationChemicalPotentialAffineBridge	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	153	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	grandCanonicalFockGenerator_zero_mu	lean/InfoGeometry/Canonical/GrandCanonicalFockNumberBridge.lean	168	true	thermodynamic/free-energy/closure substrate
L4_ModularTransport	transport	def	chemicalPotentialGauge	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	31	false	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	shiftedEnergy_eq_energy_sub_chemicalPotentialGauge	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	47	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	chemicalPotentialGauge_zero	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	55	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	chemicalPotentialGauge_add	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	63	true	modular/transport/flow substrate
L4_ModularTransport	transport	def	grandCanonicalGaugeKernelExponent	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	74	false	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	grandCanonicalGaugeKernelExponent_eq	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	80	true	modular/transport/flow substrate
L4_ModularTransport	transport	def	grandCanonicalMassieuPotential	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	88	false	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	grandCanonicalMassieuPotential_eq_potentialGC	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	95	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	chemicalPotential_conjugate_count_readout	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	106	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	inverseTemperature_conjugate_shiftedEnergy_readout	lean/InfoGeometry/Canonical/GrandCanonicalGaugePotentialBridge.lean	119	true	modular/transport/flow substrate
L1_Projective	projective	structure	GrandCanonicalGaussianPoint	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	39	false	projection/support/compression substrate
L1_Projective	projective	def	gaussianEnergy	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	49	false	projection/support/compression substrate
L1_Projective	projective	def	gaussianGrandCanonicalParams	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	60	false	projection/support/compression substrate
L1_Projective	projective	def	unnormalizedGrandCanonicalGaussian	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	74	false	projection/support/compression substrate
L1_Projective	projective	def	generalizedKL_ISShapeTerm	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	91	false	projection/support/compression substrate
L1_Projective	projective	def	generalizedKL_scaleTerm	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	100	false	projection/support/compression substrate
L1_Projective	projective	theorem	generalizedKL_eq_ISShape_add_scaleTerm	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	109	true	projection/support/compression substrate
L1_Projective	projective	theorem	generalizedKL_unnormalizedGrandCanonicalGaussian_eq_ISShape_add_scaleTerm	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	122	true	projection/support/compression substrate
L1_Projective	projective	abbrev	sinkhornSelfDualCone	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	153	false	projection/support/compression substrate
L2_Operator	operator	theorem	kahlerPotentialRN_eq_scalarModularPotential_relativeVolumeChangeRN	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	164	true	operator-algebraic bridge substrate
L2_Operator	operator	theorem	kahlerPotentialRN_eq_neg_log_relativeVolumeChangeRN	lean/InfoGeometry/Canonical/GrandCanonicalGaussianScaleShape.lean	181	true	operator-algebraic bridge substrate
L2_Operator	operator	structure	GraphMetricDirac	lean/InfoGeometry/Canonical/GraphDiracPresentation.lean	28	false	operator-algebraic bridge substrate
L2_Operator	operator	def	metricReadout	lean/InfoGeometry/Canonical/GraphDiracPresentation.lean	45	false	operator-algebraic bridge substrate
L2_Operator	operator	theorem	metricReadout_nonneg	lean/InfoGeometry/Canonical/GraphDiracPresentation.lean	50	true	operator-algebraic bridge substrate
L2_Operator	operator	def	toQuantumPresentation	lean/InfoGeometry/Canonical/GraphDiracPresentation.lean	61	false	operator-algebraic bridge substrate
L2_Operator	operator	theorem	toQuantumPresentation_generator_eq_dirac	lean/InfoGeometry/Canonical/GraphDiracPresentation.lean	72	true	operator-algebraic bridge substrate
L2_Operator	operator	def	taggedPresentation	lean/InfoGeometry/Canonical/GraphDiracPresentation.lean	79	false	operator-algebraic bridge substrate
L4_ModularTransport	transport	def	headHyperbolicBoostRotor	lean/InfoGeometry/Canonical/HeadTrialityCore.lean	146	false	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	headHyperbolicBoostRotor_zero	lean/InfoGeometry/Canonical/HeadTrialityCore.lean	151	true	modular/transport/flow substrate
L4_ModularTransport	transport	structure	TacticTransition	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	40	false	modular/transport/flow substrate
L4_ModularTransport	transport	abbrev	TacticPath	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	49	false	modular/transport/flow substrate
L4_ModularTransport	transport	def	hestenesActionSplit	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	57	false	modular/transport/flow substrate
L4_ModularTransport	transport	def	pathSurprisal	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	69	false	modular/transport/flow substrate
L4_ModularTransport	transport	def	gibbsWeight	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	75	true	modular/transport/flow substrate
L4_ModularTransport	transport	def	IsFlatPath	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	81	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	pathSurprisal_eq_zero_of_flat	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	87	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	gibbs_weight_maximized_for_flat_paths	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	109	true	modular/transport/flow substrate
L4_ModularTransport	transport	def	JordanCommutesAt	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	121	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	entropy_increment_eq_zero_of_jordan_commute	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	129	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	isFlatPath_of_jordan_commuting	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	145	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	gibbs_weight_maximized_of_jordan_commuting	lean/InfoGeometry/Canonical/HestenesGibbsPathIntegral.lean	157	true	modular/transport/flow substrate
L3_Krein	krein	def	phasePartner	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	31	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	kramersPair	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	36	false	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	phasePartner_eq_phaseAxisK	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	45	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	phasePartner_phasePartner_eq_neg	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	54	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	inner_first_second_eq_zero	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	66	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	phasePartner_ne_self_of_ne_zero	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	85	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	kreinInner_phasePartner_phasePartner	lean/InfoGeometry/Canonical/HestenesKramersBridge.lean	111	true	Krein/doubled-geometry substrate
L2_Operator	operator	structure	KreinHestenesModularDatum	lean/InfoGeometry/Canonical/HestenesKreinModularGeometry.lean	49	false	operator-algebraic bridge substrate
L2_Operator	operator	structure	HestenesRotorFlow	lean/InfoGeometry/Canonical/HestenesKreinModularGeometry.lean	185	false	operator-algebraic bridge substrate
L2_Operator	operator	structure	KreinFredholmDeterminantContract	lean/InfoGeometry/Canonical/HestenesKreinModularGeometry.lean	280	true	operator-algebraic bridge substrate
L2_Operator	operator	structure	RelativeKreinModularFredholmDatum	lean/InfoGeometry/Canonical/HestenesKreinModularGeometry.lean	331	false	operator-algebraic bridge substrate
L2_Operator	operator	structure	KreinModularCoreProjectorWitness	lean/InfoGeometry/Canonical/HestenesKreinModularGeometry.lean	406	false	operator-algebraic bridge substrate
L2_Operator	operator	structure	HestenesKreinModularFredholmBridge	lean/InfoGeometry/Canonical/HestenesKreinModularGeometry.lean	538	false	operator-algebraic bridge substrate
L5_ThermodynamicClosure	thermo	structure	TwoNodeHestenesChart	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	30	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	factor	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	43	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	factor_eq_zero_iff	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	48	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	factor_ne_zero_iff	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	60	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	quadratic_eq_of_collision	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	69	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	norm_eq_of_collision_of_normInvariant	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	80	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	two_node_hestenes_packet	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	88	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	structure	A2HestenesChart	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	104	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	factorYX	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	118	false	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	factorZX	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	121	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	factorZY	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	124	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	def	Collision	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	128	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	exists_quadratic_locked_pair_of_collision	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	136	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	exists_norm_locked_pair_of_collision_of_normInvariant	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	159	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	a2_hestenes_packet	lean/InfoGeometry/Canonical/HestenesQVandermondeShadow.lean	180	true	thermodynamic/free-energy/closure substrate
L2_Operator	operator	def	transportAnticommutator	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	37	true	operator-algebraic bridge substrate
L3_Krein	krein	abbrev	KLinear	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	42	true	Krein/doubled-geometry substrate
L3_Krein	krein	abbrev	KAntilinear	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	47	true	Krein/doubled-geometry substrate
L3_Krein	krein	abbrev	KreinIsometric	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	52	true	Krein/doubled-geometry substrate
L3_Krein	krein	abbrev	KreinAntiIsometric	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	57	true	Krein/doubled-geometry substrate
L3_Krein	krein	def	KreinSelfAdjoint	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	64	true	Krein/doubled-geometry substrate
L3_Krein	krein	def	KreinSkewAdjoint	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	69	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	kLinear_iff_phaseAxisCommutator_eq_zero	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	78	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	kAntilinear_iff_phaseAxisAnticommutator_eq_zero	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	87	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	phaseAxisK_isKLinear	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	108	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	phaseAxisK_isKreinAntiIsometric	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	119	true	Krein/doubled-geometry substrate
L3_Krein	krein	structure	PhaseKramersAxis	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	128	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	canonicalPhaseKramersAxis	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	136	false	Krein/doubled-geometry substrate
L3_Krein	krein	structure	KramersSymmetry	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	147	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	pair	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	159	false	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	preserves_kreinInner	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	163	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	anticomm_phaseAxisK	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	170	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	partner_ne_self_of_ne_zero	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	179	true	Krein/doubled-geometry substrate
L3_Krein	krein	structure	MajoranaRealStructure	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	207	false	Krein/doubled-geometry substrate
L3_Krein	krein	def	IsMajorana	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	221	true	Krein/doubled-geometry substrate
L3_Krein	krein	def	fixedSubmodule	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	225	false	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	apply_apply_eq_self	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	246	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	phaseAxis_closed	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	252	true	Krein/doubled-geometry substrate
L3_Krein	krein	theorem	grading_closed	lean/InfoGeometry/Canonical/HestenesRealStructures.lean	269	true	Krein/doubled-geometry substrate
L4_ModularTransport	transport	def	hyperbolicRotorOf	lean/InfoGeometry/Canonical/HyperbolicRotor.lean	25	false	modular/transport/flow substrate
L4_ModularTransport	transport	def	hyperbolicRotor	lean/InfoGeometry/Canonical/HyperbolicRotor.lean	32	false	modular/transport/flow substrate
L4_ModularTransport	transport	def	geometricConjugation	lean/InfoGeometry/Canonical/HyperbolicRotor.lean	37	false	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	clifford_triality_decomposition	lean/InfoGeometry/Canonical/HyperbolicRotor.lean	56	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	holonomy_emergence_of_noncommuting	lean/InfoGeometry/Canonical/HyperbolicRotor.lean	92	true	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	rotor_lane_head_null_car	lean/InfoGeometry/Canonical/HyperbolicRotor.lean	101	true	modular/transport/flow substrate
L2_Operator	operator	structure	UnitRelativeVolumeBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	44	true	operator-algebraic bridge substrate
L2_Operator	operator	theorem	unitRelativeVolumeBit_of_eq_one	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	49	true	operator-algebraic bridge substrate
L5_ThermodynamicClosure	thermo	theorem	isNormalInference_of_unitRelativeVolumeBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	60	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	chiralScale_eq_zero_of_unitRelativeVolumeBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	77	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	projectors_commute_of_unitRelativeVolumeBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	93	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	unitOfAction_eq_zero_of_unitRelativeVolumeBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	111	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	normalInference_and_unitOfAction_eq_zero_of_unitRelativeVolumeBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	128	true	thermodynamic/free-energy/closure substrate
L2_Operator	operator	structure	IncompressibleCramerRaoBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	155	true	operator-algebraic bridge substrate
L2_Operator	operator	abbrev	cramerRaoMetricOperatorOwner	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	165	false	operator-algebraic bridge substrate
L3_Krein	krein	def	cramerRaoVolumeShadow	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	171	false	Krein/doubled-geometry substrate
L4_ModularTransport	transport	def	cramerRaoVolumePotential	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	181	false	modular/transport/flow substrate
L2_Operator	operator	theorem	incompressibleCramerRaoBit_of_incompressible	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	187	true	operator-algebraic bridge substrate
L2_Operator	operator	theorem	absDet_cramerRaoMetric_eq_one_of_incompressibleBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	198	true	operator-algebraic bridge substrate
L2_Operator	operator	theorem	logAbsDet_cramerRaoMetric_eq_zero_of_incompressibleBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	211	true	operator-algebraic bridge substrate
L4_ModularTransport	transport	theorem	cramerRaoVolumePotential_eq_zero_of_incompressibleBit	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	224	true	modular/transport/flow substrate
L5_ThermodynamicClosure	thermo	theorem	isNormalInference_of_incompressibleBit_of_chiralScale_eq_neg_cramerRaoLogVolume	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	242	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	isNormalInference_of_incompressibleBit_of_chiralScale_eq_cramerRaoVolumePotential	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	262	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	unitOfAction_eq_zero_of_incompressibleBit_of_chiralScale_eq_neg_cramerRaoLogVolume	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	279	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	unitOfAction_eq_zero_of_incompressibleBit_of_chiralScale_eq_cramerRaoVolumePotential	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	298	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	normalInference_and_unitOfAction_eq_zero_of_incompressibleBit_of_chiralScale_eq_cramerRaoVolumePotential	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	317	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	not_incompressibleBit_of_chiralScale_eq_cramerRaoVolumePotential_of_unitOfAction_ne_zero	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	338	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	not_incompressibleBit_of_chiralScale_eq_neg_cramerRaoLogVolume_of_unitOfAction_ne_zero	lean/InfoGeometry/Canonical/IncompressibleBitBridge.lean	358	true	thermodynamic/free-energy/closure substrate
L2_Operator	operator	abbrev	souriauFisherMetricOperator	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	48	false	operator-algebraic bridge substrate
L3_Krein	krein	def	souriauFisherMetricVolumeShadow	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	59	false	Krein/doubled-geometry substrate
L4_ModularTransport	transport	def	souriauFisherMetricVolumePotential	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	67	false	modular/transport/flow substrate
L2_Operator	operator	theorem	souriauFisherMetricOperator_eq_cramerRaoMetricOp	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	76	true	operator-algebraic bridge substrate
L4_ModularTransport	transport	structure	CramerRaoNegLogVolumeAnomalyReadout	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	89	false	modular/transport/flow substrate
L4_ModularTransport	transport	theorem	chiralScale_eq_zero_of_incompressible	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	103	true	modular/transport/flow substrate
L5_ThermodynamicClosure	thermo	theorem	normalInference_of_incompressible	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	125	true	thermodynamic/free-energy/closure substrate
L5_ThermodynamicClosure	thermo	theorem	isNormalInference_of_incompressibleBit_of_chiralScale_eq_neg_cramerRaoLogVolume	lean/InfoGeometry/Canonical/IncompressibleCramerRaoActionBridge.lean	147	true	thermodynamic/free-energy/closure substrate
